Product_ID,Customer_ID,Review_ID,Price,Discount_Amount,Review_Length,Delivery_Time,Verified_Purchase,Review_Date,Customer_Age_Group,Product_Category,Product_Name,Contains_Image,Rating
17382,3935,22382,14.64,25.0,147,14.6,False,2024-05-04,35-44,Home Goods,Bookshelf,True,5
17383,3827,22383,46.04,10.0,262,1.5,True,2024-04-01,35-44,Home Goods,Wall Art,True,5
17384,7913,22384,41.09,10.0,389,12.1,True,2024-08-25,35-44,Apparel,Beanie,True,3
17385,4016,22385,56.59,50.0,496,11.3,True,2024-03-06,35-44,Electronics,Smartphone,False,1
17386,6015,22386,16.44,10.0,210,2.2,True,2024-05-16,35-44,Electronics,Action Camera,False,4
17387,4527,22387,37.66,10.0,354,2.4,True,2024-05-24,35-44,Home Goods,Bed Frame,False,1
17388,9841,22388,19.23,50.0,469,7.6,False,2024-03-17,35-44,Home Goods,Dining Table,True,2
17389,6764,22389,39.27,25.0,248,11.8,False,2024-02-20,35-44,Home Goods,TV Stand,True,5
17390,5521,22390,16.64,50.0,253,14.1,True,2024-02-07,35-44,Apparel,Cardigan,False,4
17391,5446,22391,20.32,50.0,444,7.5,False,2024-01-20,35-44,Apparel,Thermal Underwear,True,2
17392,9057,22392,36.39,50.0,431,9.4,False,2024-06-17,35-44,Home Goods,Dish Rack,False,2
17393,7478,22393,23.61,50.0,371,13.5,True,2024-08-03,35-44,Apparel,T-Shirt,True,3
17394,6759,22394,55.76,10.0,425,9.5,False,2024-01-14,35-44,Electronics,Tablet,False,1
17395,3995,22395,16.45,10.0,162,10.4,True,2024-04-06,35-44,Home Goods,Storage Bench,False,5
17396,6278,22396,22.36,25.0,263,4.1,True,2024-02-25,35-44,Home Goods,Blender,False,2
17397,6773,22397,81.95,50.0,121,6.4,True,2024-01-10,35-44,Electronics,Action Camera Accessories,True,5
17398,1389,22398,46.47,50.0,173,2.6,False,2024-02-27,35-44,Home Goods,Curtains,False,4
17399,9540,22399,49.68,25.0,67,11.9,False,2024-03-29,35-44,Home Goods,Dining Chairs,False,4
17400,5307,22400,12.52,25.0,157,6.9,False,2024-06-26,35-44,Home Goods,Curtains,True,2
17401,3668,22401,35.4,25.0,99,12.5,True,2024-08-11,35-44,Apparel,Beanie,False,4
17402,1709,22402,55.26,50.0,142,11.7,False,2024-08-27,35-44,Electronics,Electronic Scale,True,3
17403,2794,22403,24.99,10.0,342,14.0,False,2024-01-28,35-44,Apparel,Bomber Jacket,True,2
17404,5986,22404,13.72,25.0,457,10.6,True,2024-02-26,35-44,Apparel,Overalls,False,1
17405,7721,22405,42.02,10.0,197,14.2,True,2024-02-03,35-44,Home Goods,Dining Chairs,False,2
17406,9280,22406,70.29,50.0,340,5.7,True,2024-07-10,35-44,Electronics,Smart Lock,False,1
17407,4509,22407,30.0,50.0,440,4.0,False,2024-05-17,35-44,Home Goods,Shower Curtain,True,3
17408,8603,22408,10.78,50.0,481,3.2,False,2024-07-26,35-44,Home Goods,Storage Containers,True,5
17409,5781,22409,23.55,50.0,468,14.5,True,2024-08-09,35-44,Apparel,Thermal Underwear,False,3
17410,7410,22410,92.94,10.0,262,9.4,False,2024-02-09,35-44,Electronics,TV,True,3
17411,1359,22411,42.76,10.0,138,13.8,True,2024-04-21,35-44,Home Goods,End Table,True,2
17412,1092,22412,35.93,25.0,109,6.9,False,2024-04-28,35-44,Electronics,Smart Speaker,False,2
17413,1609,22413,41.77,25.0,195,9.7,False,2024-01-26,35-44,Home Goods,Laundry Basket,True,2
17414,6277,22414,29.78,25.0,467,12.0,True,2024-01-28,35-44,Home Goods,Dining Chairs,True,3
17415,6153,22415,26.48,25.0,435,12.5,False,2024-04-03,35-44,Apparel,Leggings,False,5
17416,5597,22416,12.01,25.0,273,13.6,True,2024-02-24,35-44,Apparel,Scarf,True,4
17417,2321,22417,72.24,25.0,386,14.8,True,2024-08-10,35-44,Electronics,External Hard Drive,True,4
17418,3970,22418,13.52,50.0,187,1.1,True,2024-01-19,35-44,Home Goods,Cutlery Set,True,2
17419,1461,22419,46.7,10.0,91,9.2,False,2024-03-14,35-44,Home Goods,Storage Containers,False,3
17420,3428,22420,28.61,50.0,487,13.0,True,2024-02-25,35-44,Electronics,Mouse,False,4
17421,3053,22421,28.36,50.0,75,9.8,False,2024-03-20,35-44,Electronics,Home Security Camera,True,2
17422,3220,22422,15.19,10.0,315,1.7,False,2024-08-23,35-44,Apparel,Pajamas,True,5
17423,1884,22423,43.86,10.0,278,3.4,False,2024-01-12,35-44,Home Goods,Toaster,False,4
17424,9606,22424,16.11,10.0,419,1.4,True,2024-01-29,35-44,Home Goods,Dish Rack,False,1
17425,2376,22425,23.12,50.0,439,6.3,False,2024-05-06,35-44,Electronics,Smart Doorbell,True,5
17426,3347,22426,57.55,50.0,407,12.4,True,2024-08-20,35-44,Electronics,Action Camera,False,4
17427,1198,22427,22.72,25.0,343,5.3,True,2024-06-29,35-44,Home Goods,Dish Rack,True,4
17428,9329,22428,73.6,50.0,427,11.6,True,2024-04-17,35-44,Electronics,E-Reader,True,1
17429,3023,22429,44.54,50.0,386,14.1,False,2024-01-24,35-44,Home Goods,Coffee Table,True,1
17430,3772,22430,72.58,10.0,472,6.4,True,2024-08-14,35-44,Electronics,E-Reader,False,5
17431,8173,22431,31.94,25.0,97,12.1,True,2024-01-02,35-44,Home Goods,Cookware Set,False,1
17432,6569,22432,75.35,25.0,472,11.4,True,2024-04-11,35-44,Electronics,Electronic Organizer,False,1
17433,8713,22433,45.42,10.0,94,4.5,True,2024-06-22,35-44,Home Goods,Wall Art,False,4
17434,5763,22434,25.76,10.0,499,12.1,False,2024-02-18,35-44,Home Goods,Garbage Bin,False,2
17435,8973,22435,21.11,25.0,341,5.5,True,2024-04-24,35-44,Home Goods,Rug,True,1
17436,8742,22436,30.21,25.0,83,5.5,False,2024-01-17,35-44,Home Goods,Ottoman,True,5
17437,7529,22437,26.95,10.0,292,10.8,True,2024-07-19,35-44,Home Goods,Coffee Maker,True,3
17438,7414,22438,20.87,25.0,265,13.6,True,2024-06-20,35-44,Home Goods,Dresser,False,2
17439,1475,22439,65.1,50.0,446,3.6,True,2024-05-04,35-44,Electronics,Laptop,True,3
17440,5947,22440,46.81,50.0,203,5.0,False,2024-05-23,35-44,Home Goods,Picture Frame,True,4
17441,9920,22441,43.39,50.0,200,11.8,False,2024-03-13,35-44,Apparel,Bomber Jacket,False,2
17442,7986,22442,54.03,25.0,187,14.3,False,2024-05-27,35-44,Electronics,Portable Charger,False,2
17443,3037,22443,14.8,25.0,166,7.4,True,2024-07-07,35-44,Electronics,Electronic Cigarette,True,1
17444,3115,22444,45.15,50.0,229,3.9,False,2024-05-21,35-44,Home Goods,Area Rug,True,3
17445,8951,22445,22.44,10.0,116,9.8,False,2024-08-15,35-44,Apparel,Raincoat,False,2
17446,3903,22446,17.98,25.0,170,14.3,False,2024-02-23,35-44,Home Goods,Picture Frame,True,1
17447,7773,22447,20.67,25.0,210,8.9,False,2024-04-23,35-44,Home Goods,Cutlery Set,False,5
17448,7829,22448,33.07,25.0,270,9.9,False,2024-03-13,35-44,Apparel,Suit,False,4
17449,1786,22449,15.96,25.0,301,9.9,True,2024-08-26,35-44,Home Goods,Microwave,True,4
17450,9963,22450,46.45,50.0,394,1.7,True,2024-05-21,35-44,Apparel,Blouse,False,2
17451,7088,22451,47.97,50.0,298,5.1,False,2024-03-13,35-44,Home Goods,Bookshelf,True,5
17452,6080,22452,42.06,25.0,256,11.2,True,2024-04-07,35-44,Home Goods,Area Rug,True,2
17453,1290,22453,38.93,50.0,246,6.3,False,2024-04-13,35-44,Apparel,Button-Up Shirt,True,1
17454,9523,22454,96.44,50.0,244,8.1,True,2024-03-08,35-44,Electronics,TV,True,3
17455,3955,22455,26.45,50.0,289,3.1,False,2024-07-04,35-44,Home Goods,Throw Blanket,True,4
17456,4746,22456,14.92,50.0,229,6.4,False,2024-01-16,35-44,Electronics,Router,False,4
17457,9841,22457,26.28,10.0,189,4.4,True,2024-01-07,35-44,Apparel,Vest,False,2
17458,7766,22458,49.52,25.0,139,11.2,True,2024-02-15,35-44,Home Goods,Garbage Bin,True,5
17459,7983,22459,24.79,25.0,401,9.8,False,2024-08-26,35-44,Electronics,Smart Light Bulb,False,3
17460,3387,22460,37.89,10.0,295,10.2,True,2024-07-17,35-44,Home Goods,Area Rug,False,3
17461,2525,22461,33.4,50.0,171,10.1,True,2024-02-16,35-44,Apparel,Cardigan,False,5
17462,8063,22462,44.83,50.0,106,12.2,True,2024-07-31,35-44,Apparel,Vest,False,1
17463,4438,22463,20.79,10.0,193,7.3,True,2024-02-26,35-44,Apparel,Cargo Pants,False,2
17464,8726,22464,15.32,50.0,411,4.1,True,2024-07-04,35-44,Apparel,Button-Up Shirt,False,2
17465,8338,22465,13.26,10.0,91,3.9,True,2024-04-19,35-44,Apparel,Blazer,False,5
17466,5299,22466,40.64,50.0,252,11.6,False,2024-06-23,35-44,Home Goods,Dresser,True,4
17467,7384,22467,13.09,25.0,230,4.5,False,2024-07-19,35-44,Home Goods,Microwave,True,5
17468,8996,22468,40.7,50.0,393,13.8,True,2024-04-18,35-44,Electronics,Bluetooth Earbuds,False,3
17469,5923,22469,65.48,50.0,86,4.6,False,2024-03-25,35-44,Electronics,Drone,False,2
17470,6699,22470,98.54,25.0,340,12.6,False,2024-04-12,35-44,Electronics,Bluetooth Speaker,True,2
17471,2033,22471,34.91,50.0,462,6.5,False,2024-01-14,35-44,Apparel,Yoga Pants,False,2
17472,2697,22472,56.34,10.0,202,5.4,True,2024-08-28,35-44,Electronics,Action Camera,True,4
17473,8633,22473,20.47,10.0,371,7.4,True,2024-04-14,35-44,Home Goods,Sofa,False,3
17474,9084,22474,28.91,25.0,68,6.7,True,2024-03-11,35-44,Home Goods,Clock,False,2
17475,4049,22475,17.83,50.0,319,13.7,True,2024-07-21,35-44,Home Goods,Tablecloth,True,5
17476,4984,22476,45.43,50.0,233,8.8,True,2024-08-15,35-44,Apparel,Cargo Pants,True,5
17477,1257,22477,28.3,10.0,358,7.0,True,2024-03-19,35-44,Home Goods,Picture Frame,True,5
17478,9014,22478,17.03,50.0,153,3.7,True,2024-03-24,35-44,Home Goods,Rug,True,1
17479,3423,22479,33.94,25.0,57,13.1,False,2024-07-24,35-44,Home Goods,Tablecloth,True,1
17480,3886,22480,29.21,10.0,455,11.6,True,2024-03-11,35-44,Home Goods,Coffee Maker,True,1
17481,4493,22481,46.38,10.0,365,6.5,True,2024-05-03,35-44,Apparel,Thermal Underwear,False,1
17482,5866,22482,28.0,25.0,215,12.4,False,2024-05-19,35-44,Electronics,Tablet,True,3
17483,8248,22483,86.45,50.0,86,4.8,True,2024-02-29,35-44,Electronics,Smart Light Bulb,True,5
17484,7858,22484,20.22,10.0,431,13.8,False,2024-05-05,35-44,Apparel,Hat,True,1
17485,4971,22485,33.85,25.0,222,2.1,False,2024-03-27,35-44,Home Goods,Storage Containers,False,4
17486,4982,22486,39.13,50.0,224,10.2,True,2024-07-01,35-44,Home Goods,Dining Chairs,True,2
17487,6648,22487,12.15,10.0,214,1.4,False,2024-07-05,35-44,Home Goods,Area Rug,False,5
17488,5563,22488,13.59,25.0,231,8.6,True,2024-01-31,35-44,Electronics,Tablet,False,2
17489,6262,22489,42.13,50.0,364,14.6,True,2024-04-30,35-44,Home Goods,Vase,True,1
17490,5934,22490,15.63,50.0,130,11.4,False,2024-08-05,35-44,Home Goods,Chair,False,3
17491,6199,22491,45.85,50.0,464,8.8,True,2024-05-17,35-44,Electronics,Fitness Tracker,True,5
17492,2585,22492,17.31,10.0,410,5.8,False,2024-02-14,35-44,Home Goods,Curtain Rod,True,1
17493,6111,22493,41.21,50.0,391,5.0,False,2024-07-27,35-44,Home Goods,Cookware Set,True,5
17494,5664,22494,39.58,50.0,417,1.2,False,2024-05-21,35-44,Home Goods,Cutlery Set,True,5
17495,9115,22495,14.41,10.0,447,13.1,True,2024-04-25,35-44,Apparel,Rain Boots,False,2
17496,5391,22496,50.85,10.0,322,7.3,False,2024-01-11,35-44,Electronics,Projector,True,5
17497,9149,22497,45.06,10.0,404,10.5,True,2024-01-06,35-44,Home Goods,Desk,True,4
17498,2377,22498,17.67,10.0,430,6.8,True,2024-03-08,35-44,Home Goods,Storage Bench,False,5
17499,2000,22499,43.75,50.0,304,11.7,True,2024-07-05,35-44,Home Goods,Picture Frame,True,1
17500,3276,22500,16.68,10.0,317,7.1,True,2024-04-16,35-44,Electronics,Smart Light Bulb,False,3
17501,7938,22501,16.03,10.0,213,14.2,True,2024-08-14,35-44,Home Goods,Lamp,True,3
17502,3550,22502,24.58,10.0,311,6.7,True,2024-05-08,35-44,Home Goods,Coffee Table,False,2
17503,6812,22503,70.71,50.0,80,10.3,True,2024-04-29,35-44,Electronics,TV,False,3
17504,3324,22504,36.05,50.0,69,4.3,True,2024-03-05,35-44,Home Goods,Bookshelf,True,3
17505,5488,22505,49.53,25.0,416,1.0,True,2024-07-31,35-44,Home Goods,Ottoman,False,3
17506,2614,22506,25.53,10.0,481,8.5,False,2024-08-07,35-44,Apparel,Gloves,False,4
17507,3603,22507,43.05,50.0,497,3.3,False,2024-07-05,35-44,Home Goods,Bath Mat,True,2
17508,3912,22508,83.5,10.0,225,13.7,False,2024-03-06,35-44,Electronics,Electronic Scale,False,5
17509,1086,22509,12.67,10.0,262,10.5,True,2024-01-28,35-44,Apparel,Gloves,False,1
17510,8629,22510,92.96,25.0,416,7.3,True,2024-06-05,35-44,Electronics,Smartwatch,False,1
17511,4958,22511,30.6,50.0,189,5.9,False,2024-02-29,35-44,Electronics,Printer,True,5
17512,8660,22512,36.48,50.0,494,14.6,True,2024-02-01,35-44,Electronics,USB Drive,True,1
17513,1018,22513,48.51,50.0,495,12.4,False,2024-02-25,35-44,Apparel,Thermal Underwear,True,5
17514,7965,22514,18.63,25.0,89,13.3,False,2024-01-13,35-44,Apparel,Denim Jacket,False,3
17515,6827,22515,98.03,25.0,206,11.2,True,2024-05-24,35-44,Electronics,Router,False,1
17516,7258,22516,43.37,25.0,415,11.0,True,2024-01-03,35-44,Apparel,Knit Hat,False,5
17517,2462,22517,98.38,25.0,259,1.4,True,2024-02-03,35-44,Electronics,Projector,False,5
17518,5978,22518,35.95,10.0,143,1.8,True,2024-05-24,35-44,Home Goods,Microwave,True,3
17519,7208,22519,38.1,50.0,320,14.2,False,2024-05-26,35-44,Apparel,Suit,False,4
17520,5057,22520,18.14,25.0,496,4.2,True,2024-05-31,35-44,Home Goods,Shoe Rack,True,2
17521,6086,22521,13.33,10.0,465,9.0,True,2024-02-28,35-44,Home Goods,Bath Mat,True,5
17522,6305,22522,20.16,10.0,296,1.9,True,2024-02-28,35-44,Apparel,Beanie,True,5
17523,5673,22523,26.8,10.0,204,13.4,True,2024-02-26,35-44,Home Goods,TV Stand,True,2
17524,6492,22524,38.51,10.0,457,10.2,False,2024-01-17,35-44,Home Goods,Coffee Maker,False,5
17525,5736,22525,35.97,10.0,328,4.1,False,2024-01-16,35-44,Home Goods,Toaster,True,4
17526,4074,22526,17.13,50.0,358,2.5,True,2024-06-22,35-44,Electronics,Smart Doorbell,True,1
17527,2417,22527,11.9,10.0,299,5.1,True,2024-01-08,35-44,Apparel,Polo Shirt,True,3
17528,4242,22528,32.72,50.0,68,6.3,False,2024-03-23,35-44,Home Goods,Picture Frame,True,3
17529,4019,22529,89.58,10.0,456,10.5,False,2024-04-02,35-44,Electronics,Smartwatch,True,4
17530,9305,22530,93.49,10.0,402,12.7,True,2024-05-14,35-44,Electronics,Smart Doorbell,True,5
17531,2145,22531,44.19,25.0,110,8.0,True,2024-07-04,35-44,Home Goods,Bookshelf,True,4
17532,7289,22532,47.36,25.0,119,2.3,False,2024-05-25,35-44,Home Goods,End Table,False,2
17533,4081,22533,91.02,50.0,203,4.3,True,2024-08-19,35-44,Electronics,Camera,True,3
17534,8936,22534,72.79,50.0,490,11.8,True,2024-05-31,35-44,Electronics,USB Drive,False,2
17535,5185,22535,44.02,25.0,402,13.0,False,2024-06-02,35-44,Home Goods,Dining Table,True,4
17536,6332,22536,49.35,25.0,178,4.9,True,2024-07-14,35-44,Apparel,Beanie,False,5
17537,6942,22537,33.33,25.0,247,3.0,True,2024-07-27,35-44,Home Goods,Storage Bench,False,4
17538,9377,22538,64.24,10.0,122,6.4,False,2024-04-12,35-44,Electronics,Laptop Stand,True,4
17539,7507,22539,36.06,10.0,166,7.6,True,2024-04-30,35-44,Electronics,Fitness Tracker,True,1
17540,3344,22540,40.23,25.0,488,1.5,False,2024-05-19,35-44,Apparel,Bermuda Shorts,False,2
17541,3166,22541,70.86,25.0,299,13.5,True,2024-05-11,35-44,Electronics,Router,False,1
17542,9104,22542,32.23,10.0,316,5.1,False,2024-08-23,35-44,Home Goods,Dresser,True,2
17543,5339,22543,23.97,25.0,463,4.3,False,2024-01-31,35-44,Apparel,Bomber Jacket,True,3
17544,4692,22544,79.78,50.0,391,4.6,True,2024-05-12,35-44,Electronics,Laptop Stand,True,1
17545,7245,22545,31.9,50.0,126,11.2,False,2024-07-25,35-44,Home Goods,Toaster,True,4
17546,3447,22546,44.39,10.0,184,2.9,True,2024-06-13,35-44,Home Goods,Wall Art,False,2
17547,8512,22547,29.62,50.0,398,6.0,True,2024-08-27,35-44,Home Goods,Mirror,False,5
17548,3226,22548,48.51,10.0,276,3.7,True,2024-05-23,35-44,Home Goods,TV Stand,True,1
17549,5627,22549,21.21,10.0,178,7.8,False,2024-03-10,35-44,Apparel,Sweater,True,2
17550,1136,22550,32.64,10.0,416,1.9,True,2024-02-20,35-44,Home Goods,Garbage Bin,False,2
17551,5139,22551,23.05,50.0,332,2.6,False,2024-04-26,35-44,Home Goods,Throw Blanket,True,4
17552,7907,22552,14.16,10.0,306,8.5,False,2024-06-01,35-44,Home Goods,Rug,True,3
17553,3183,22553,95.16,10.0,244,9.3,True,2024-08-11,35-44,Electronics,Streaming Device,False,4
17554,4987,22554,38.09,50.0,231,3.3,False,2024-05-12,35-44,Home Goods,Dish Rack,True,3
17555,2642,22555,40.29,10.0,76,9.7,True,2024-05-29,35-44,Home Goods,Dining Chairs,True,3
17556,2453,22556,51.03,25.0,257,11.7,False,2024-06-22,35-44,Electronics,Game Console,False,1
17557,3059,22557,30.45,10.0,490,12.5,True,2024-08-04,35-44,Apparel,Jumpsuit,False,3
17558,3208,22558,27.51,25.0,169,12.3,True,2024-04-10,35-44,Home Goods,Bookshelf,True,5
17559,5760,22559,35.2,25.0,487,9.0,False,2024-05-29,35-44,Home Goods,Bath Mat,True,1
17560,3299,22560,43.37,25.0,324,9.7,True,2024-01-08,35-44,Apparel,Skirt,True,3
17561,8043,22561,22.87,25.0,204,13.1,False,2024-06-28,35-44,Apparel,Yoga Pants,False,5
17562,5847,22562,13.9,25.0,365,5.4,False,2024-08-10,35-44,Apparel,Beanie,True,3
17563,9373,22563,14.0,25.0,357,6.9,True,2024-05-30,35-44,Home Goods,End Table,True,5
17564,2412,22564,48.01,25.0,176,2.8,True,2024-01-14,35-44,Apparel,Polo Shirt,False,4
17565,8567,22565,42.09,10.0,127,13.2,False,2024-01-10,35-44,Apparel,Poncho,False,4
17566,1419,22566,44.4,25.0,468,4.3,True,2024-08-06,35-44,Home Goods,Microwave,True,3
17567,1665,22567,30.01,25.0,119,8.3,True,2024-04-03,35-44,Electronics,Home Security Camera,True,5
17568,9881,22568,15.93,25.0,208,2.7,False,2024-02-14,35-44,Home Goods,Wall Art,True,3
17569,9129,22569,27.13,25.0,464,7.5,False,2024-04-27,35-44,Home Goods,Clock,True,2
17570,1098,22570,85.05,50.0,495,7.1,True,2024-07-25,35-44,Electronics,Smart Doorbell,True,1
17571,5264,22571,19.59,25.0,263,12.2,False,2024-07-19,35-44,Home Goods,Coffee Maker,True,2
17572,3339,22572,33.42,50.0,379,3.4,True,2024-02-27,35-44,Home Goods,TV Stand,True,1
17573,4368,22573,34.16,50.0,368,1.6,False,2024-06-28,35-44,Apparel,Hoodie,True,3
17574,5059,22574,92.0,50.0,83,7.9,False,2024-08-21,35-44,Electronics,Router,True,5
17575,4741,22575,29.28,25.0,337,1.3,False,2024-02-09,35-44,Apparel,Dress Shirt,True,1
17576,8974,22576,46.1,50.0,337,5.3,True,2024-01-12,35-44,Home Goods,Outdoor Furniture,False,2
17577,5019,22577,36.51,50.0,413,9.4,False,2024-07-05,35-44,Electronics,USB Drive,False,5
17578,1309,22578,98.32,10.0,325,7.9,False,2024-03-30,35-44,Electronics,Smartwatch,False,5
17579,4338,22579,28.81,25.0,155,4.3,True,2024-03-31,35-44,Home Goods,Laundry Basket,True,3
17580,6772,22580,75.21,10.0,115,2.5,False,2024-08-20,35-44,Electronics,Gaming Headset,True,1
17581,4627,22581,38.01,10.0,437,8.4,True,2024-08-01,35-44,Home Goods,Dining Chairs,False,1
17582,5912,22582,45.02,50.0,492,11.8,False,2024-07-10,35-44,Apparel,Vest,True,4
17583,8476,22583,44.85,10.0,403,5.8,False,2024-02-18,35-44,Home Goods,Shower Curtain,True,3
17584,2145,22584,39.54,10.0,481,13.3,True,2024-06-18,35-44,Home Goods,Tablecloth,True,1
17585,5572,22585,63.59,50.0,237,12.2,False,2024-06-08,35-44,Electronics,Digital Camera,False,5
17586,5617,22586,21.71,25.0,89,2.9,True,2024-07-02,35-44,Home Goods,Area Rug,True,4
17587,7435,22587,10.46,25.0,150,2.2,True,2024-05-11,35-44,Home Goods,Clock,True,5
17588,8992,22588,47.09,10.0,492,2.9,True,2024-05-19,35-44,Apparel,Shorts,False,3
17589,1800,22589,30.02,50.0,258,11.4,False,2024-02-07,35-44,Home Goods,Garbage Bin,False,1
17590,9964,22590,16.15,25.0,429,9.9,True,2024-04-19,35-44,Home Goods,Storage Bench,False,2
17591,6849,22591,18.2,10.0,54,2.0,False,2024-08-06,35-44,Home Goods,Bed Frame,True,2
17592,8158,22592,71.62,10.0,186,4.6,False,2024-02-06,35-44,Electronics,USB Drive,True,2
17593,9422,22593,45.12,25.0,261,2.4,True,2024-03-07,35-44,Apparel,Rain Boots,True,2
17594,3092,22594,47.07,50.0,245,14.5,True,2024-06-30,35-44,Home Goods,Bed Frame,True,3
17595,9122,22595,14.26,10.0,165,8.0,True,2024-05-03,35-44,Electronics,Streaming Device,False,3
17596,1800,22596,18.63,25.0,212,6.9,True,2024-04-30,35-44,Electronics,Gaming Headset,True,5
17597,5496,22597,74.15,25.0,382,1.2,True,2024-03-17,35-44,Electronics,Electronic Organizer,False,4
17598,3431,22598,39.74,50.0,216,9.5,False,2024-05-09,35-44,Home Goods,Bookshelf,False,5
17599,5698,22599,22.54,25.0,355,11.8,False,2024-04-06,35-44,Electronics,Smartphone,True,4
17600,2271,22600,34.89,50.0,70,6.9,False,2024-04-15,35-44,Apparel,Leather Jacket,False,4
17601,4956,22601,97.56,50.0,260,11.6,True,2024-05-11,35-44,Electronics,Bluetooth Earbuds,False,1
17602,8205,22602,25.66,25.0,98,5.9,True,2024-05-18,35-44,Apparel,Yoga Pants,False,1
17603,7311,22603,13.4,50.0,223,9.8,False,2024-02-23,35-44,Apparel,Leather Jacket,True,2
17604,4267,22604,33.7,25.0,242,1.3,False,2024-04-02,35-44,Home Goods,Desk,False,2
17605,2865,22605,36.95,25.0,435,2.3,False,2024-04-24,35-44,Apparel,Sweatshirt,True,4
17606,4448,22606,13.25,10.0,427,14.6,False,2024-07-19,35-44,Home Goods,Throw Blanket,False,3
17607,1873,22607,27.09,50.0,91,7.2,False,2024-05-28,35-44,Apparel,Poncho,True,2
17608,5257,22608,41.02,10.0,404,11.5,True,2024-08-07,35-44,Home Goods,Laundry Basket,True,3
17609,5763,22609,43.02,10.0,461,6.3,False,2024-04-29,35-44,Apparel,Beanie,True,4
17610,7577,22610,41.09,50.0,281,3.7,True,2024-08-12,35-44,Home Goods,Vase,False,3
17611,2659,22611,57.76,10.0,303,2.6,True,2024-06-25,35-44,Electronics,Smartwatch,True,2
17612,2862,22612,39.23,25.0,212,9.4,False,2024-05-18,35-44,Home Goods,Nightstand,False,4
17613,5695,22613,48.28,50.0,449,14.3,False,2024-06-09,35-44,Home Goods,Dining Table,False,1
17614,3900,22614,47.96,10.0,383,6.3,True,2024-03-26,35-44,Home Goods,Dresser,True,5
17615,3183,22615,92.67,25.0,415,11.5,True,2024-06-10,35-44,Electronics,Wireless Charger,True,1
17616,4366,22616,48.69,50.0,215,13.9,True,2024-06-05,35-44,Home Goods,Bath Mat,True,5
17617,9677,22617,20.39,25.0,369,9.4,True,2024-01-10,35-44,Electronics,Streaming Device,True,1
17618,1427,22618,77.13,10.0,474,3.2,True,2024-03-31,35-44,Electronics,TV,False,1
17619,9476,22619,15.21,10.0,386,6.6,True,2024-07-25,35-44,Home Goods,Bath Mat,True,5
17620,6114,22620,44.65,10.0,378,8.1,False,2024-07-12,35-44,Home Goods,Clock,True,3
17621,4956,22621,17.67,50.0,142,5.0,True,2024-01-07,35-44,Home Goods,Storage Bench,True,5
17622,2194,22622,33.55,50.0,451,12.6,True,2024-06-25,35-44,Electronics,Smart Thermostat,True,4
17623,5179,22623,88.37,50.0,179,4.6,False,2024-07-28,35-44,Electronics,Portable Charger,True,4
17624,1858,22624,27.8,25.0,198,4.1,False,2024-07-13,35-44,Home Goods,Microwave,True,4
17625,5804,22625,11.42,50.0,388,4.7,True,2024-03-01,35-44,Home Goods,Desk,True,2
17626,3301,22626,38.62,10.0,398,1.4,True,2024-05-20,35-44,Electronics,Bluetooth Earbuds,True,5
17627,7541,22627,17.71,10.0,245,5.8,False,2024-04-07,35-44,Home Goods,End Table,True,1
17628,4612,22628,14.96,10.0,354,6.4,True,2024-04-16,35-44,Apparel,Denim Jacket,False,2
17629,8752,22629,20.18,10.0,158,2.3,False,2024-08-25,35-44,Home Goods,Vase,False,1
17630,6565,22630,44.04,25.0,245,8.9,True,2024-05-19,35-44,Apparel,Coat,True,2
17631,4168,22631,13.82,25.0,486,10.2,True,2024-05-15,35-44,Apparel,Dress,False,3
17632,8009,22632,31.81,50.0,364,11.3,False,2024-06-24,35-44,Home Goods,Dish Rack,True,2
17633,3463,22633,39.77,50.0,422,5.7,True,2024-02-14,35-44,Home Goods,Toaster,True,3
17634,8131,22634,16.09,50.0,239,11.2,True,2024-01-28,35-44,Apparel,Skirt,True,5
17635,9505,22635,48.78,50.0,265,8.3,False,2024-06-14,35-44,Home Goods,Nightstand,True,4
17636,8215,22636,35.13,10.0,101,10.8,True,2024-07-12,35-44,Apparel,Sun Hat,False,2
17637,2878,22637,38.99,25.0,173,8.8,True,2024-04-16,35-44,Apparel,Dress Shirt,False,5
17638,8194,22638,18.76,10.0,153,8.1,False,2024-02-23,35-44,Apparel,Sun Hat,True,2
17639,3401,22639,27.94,50.0,369,7.0,False,2024-01-22,35-44,Electronics,Streaming Device,True,1
17640,1057,22640,48.99,25.0,336,2.8,False,2024-08-23,35-44,Home Goods,Blender,False,5
17641,3257,22641,99.75,25.0,416,10.1,False,2024-08-25,35-44,Electronics,Smart Light Bulb,True,5
17642,7651,22642,43.3,25.0,370,9.9,True,2024-04-13,35-44,Home Goods,Dish Rack,True,1
17643,8886,22643,81.65,10.0,299,12.6,False,2024-02-17,35-44,Electronics,Smart Lock,True,5
17644,1292,22644,31.86,50.0,452,11.3,True,2024-06-20,35-44,Home Goods,Dish Rack,True,1
17645,3671,22645,37.78,50.0,414,14.6,False,2024-03-01,35-44,Apparel,Bermuda Shorts,False,1
17646,5627,22646,19.82,25.0,437,8.2,False,2024-07-03,35-44,Home Goods,Chair,True,1
17647,1208,22647,26.55,10.0,323,2.7,False,2024-03-14,35-44,Home Goods,Bed Frame,True,3
17648,1385,22648,20.89,50.0,356,2.2,True,2024-07-19,35-44,Apparel,T-Shirt,True,3
