"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"EU countries commit to stop exporting #pesticides and other chemicals that are banned elsewhere:   https://t.co/7O8NVrUP8R @UE @NoPesticides",FALSE,0,NA,2020-11-06 17:00:01,FALSE,NA,"1324758448131641344",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MdPesticideNet",0,FALSE,FALSE,NA,NA
"@YvonneJarrett @topinvertir @ecoembes @greenpeace_esp Y si no reciclas te multan, como hacemos??",FALSE,0,"YvonneJarrett",2020-11-06 16:58:56,FALSE,"1318494885050261504","1324758177079087112","252483801","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariniblan",0,FALSE,FALSE,NA,NA
"@highnoontide @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/x2SzFPkjOW",FALSE,1,"highnoontide",2020-11-06 16:58:51,TRUE,"1324756321007140864","1324758153632907269","263768410","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MartinBrampton",0,FALSE,FALSE,NA,NA
"@wsa_buendnis @keinea49 @greenpeace_de @FridayForFuture @gegendieA49 Finde es super, dass auch behinderte Menschen zu Wort kommen.",FALSE,0,"wsa_buendnis",2020-11-06 16:58:27,FALSE,"1324668554893959170","1324758052411756548","1308810647136866306","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HLehrer79",0,FALSE,FALSE,NA,NA
"O bolsonarismo fica enfraquecido sem o Trump, porém o Bolsonaro é capaz de vestir a camisa do Greenpeace e ir morar… https://t.co/l9bpJbIJ1J",FALSE,0,NA,2020-11-06 16:58:16,TRUE,NA,"1324758006047846401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantoAntonio777",0,FALSE,FALSE,NA,NA
"Oxfam Intermón, Greenpeace i Ecologistes en Acció han demandat al Govern per inacció davant el Canvi Climàtic. Et s… https://t.co/Nz0lSlKBwf",FALSE,0,NA,2020-11-06 16:58:09,TRUE,NA,"1324757976624877572",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ccervello82",0,FALSE,FALSE,NA,NA
"https://t.co/iJfePJMZux",FALSE,0,NA,2020-11-06 16:58:03,FALSE,NA,"1324757954697023494",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nappematthieu1",0,FALSE,FALSE,NA,NA
"🌍 Just like there’s no #planetB, there’s no plan B for #fashionindustry. Ecologists demand companies to address the… https://t.co/vXZmcfQVvr",FALSE,0,NA,2020-11-06 16:57:11,TRUE,NA,"1324757736274464775",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","T2T_Solutions",0,FALSE,FALSE,NA,NA
"@Nandini72113762 @JeromeFosterII @sachinjacobk @AkhiyaHaque @fffbihar @MarineGOfficial @lucylikestrees_… https://t.co/fXtgO97qKZ",FALSE,0,"Shubham59781984",2020-11-06 16:57:01,TRUE,"1324756629926023171","1324757691986636800","1269932338672254976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shubham59781984",0,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: ¿Te has preguntado alguna vez por qué sigue habiendo tantos envases en el medioambiente? Porque #EcoembesMiente 😡

Desc…",FALSE,0,NA,2020-11-06 16:56:44,FALSE,NA,"1324757620587220992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mariabor_",1533,TRUE,FALSE,NA,NA
"RT @GreenpeaceBR: O desmatamento e as queimadas estão colocando em risco centenas de espécies ameaças de extinção. Precisamos evitar agora…",FALSE,0,NA,2020-11-06 16:56:28,FALSE,NA,"1324757553583058944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pehqsilva",29,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 16:56:12,FALSE,NA,"1324757488885997569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Susfercas",12,TRUE,FALSE,NA,NA
"@highnoontide @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/hSTthYc9kj",FALSE,0,"highnoontide",2020-11-06 16:56:09,TRUE,"1324755798807834624","1324757476798046208","263768410","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MartinBrampton",0,FALSE,FALSE,NA,NA
"RT @MarkWatts_1: Undercover policing inquiry urged to investigate extent to which #spycops supplied intelligence to corporations. 

For exa…",FALSE,0,NA,2020-11-06 16:55:59,FALSE,NA,"1324757433617711111",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GArlington1966",3,TRUE,FALSE,NA,NA
"Según Greenpeace, los centros de datos que Twitter emplea colectivamente derivan apenas el 21% de su energía de fuentes limpias",FALSE,0,NA,2020-11-06 16:55:50,FALSE,NA,"1324757396556840960",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","tuitsdecarbon",0,FALSE,FALSE,NA,NA
"@grist Did dinosaurs survive? duh! @Greenpeace @grist",FALSE,0,"grist",2020-11-06 16:55:42,FALSE,"1324751901754359813","1324757362893185024","7215512","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JoinEcoAction",0,FALSE,FALSE,NA,NA
"@Thom_Hartmann @democracynow @GreenNewsReport @guardianeco @Greenpeace https://t.co/IVZvEjuKm0",FALSE,0,"Thom_Hartmann",2020-11-06 16:53:50,FALSE,NA,"1324756890094575622","21414576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarolynProcto12",0,FALSE,FALSE,NA,NA
"E por nada não, mas aquela propaganda do greenpeace dá nojo.",FALSE,0,NA,2020-11-06 16:53:36,FALSE,NA,"1324756832351588356",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielA99028417",0,FALSE,FALSE,NA,NA
"@Greenpeace please help bring #PeaceForAmenians https://t.co/EfJgbWkWjB",FALSE,0,"Greenpeace",2020-11-06 16:52:28,FALSE,NA,"1324756547067539457","3459051","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mberberi3",0,FALSE,FALSE,NA,NA
"¡Justicia climática ya! Súmate a la demanda contra el Gobierno por inacción ante el cambio climático.  https://t.co/VkANZgU2wm",FALSE,0,NA,2020-11-06 16:52:00,FALSE,NA,"1324756431820771330",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jlfdzsolis",0,FALSE,FALSE,NA,NA
"@MartinBrampton @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/P8wQyaHsAX",FALSE,0,"MartinBrampton",2020-11-06 16:51:34,TRUE,"1324756140522164226","1324756321007140864","48639042","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highnoontide",0,FALSE,FALSE,NA,NA
"RT @LittleNinjaUK: @LTDAForum @underdogfilms1 @JasonMoritz4 @one_lewisham @visitcamberwell @ediz1975 @KingsHeathLTN @oneoval_ @OneLevenshul…",FALSE,0,NA,2020-11-06 16:51:33,FALSE,NA,"1324756316112506887",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Twaters4T",7,TRUE,FALSE,NA,NA
"RT @Greenpeace: .@greenpeaceafrica and @greenpeacejp have placed a 2 page advert in Mauritius’ newspaper @lexpressmaurice.

The advert is c…",FALSE,0,NA,2020-11-06 16:51:06,FALSE,NA,"1324756204300595201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","carrotmadman6",5,TRUE,FALSE,NA,NA
"@highnoontide @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/5kiTCdIIPp",FALSE,0,"highnoontide",2020-11-06 16:50:51,TRUE,"1324755557509595136","1324756140522164226","263768410","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MartinBrampton",0,FALSE,FALSE,NA,NA
"RT @greenpeace_de: Wo kann man in deiner Umgebung unverpackt einkaufen? Werde Teil der #ReUseRevolution und teile deine #zerowaste Erfahrun…",FALSE,0,NA,2020-11-06 16:50:35,FALSE,NA,"1324756075904684033",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rabbit_duracell",21,TRUE,FALSE,NA,NA
"RT @MagogMuffins: “There’s a cheetah in my kitchen
And I don’t know what to do.
She flicks her tail and licks her lips
She’s eyeing up my s…",FALSE,0,NA,2020-11-06 16:50:17,FALSE,NA,"1324755997697712128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AvelingArtworks",1,TRUE,FALSE,NA,NA
"https://t.co/iJ1vOvy8mb",FALSE,0,NA,2020-11-06 16:49:55,FALSE,NA,"1324755905079029762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertilustrado",0,FALSE,FALSE,NA,NA
"@MartinBrampton @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/ny44HJ3aVS",FALSE,0,"MartinBrampton",2020-11-06 16:49:29,TRUE,"1324755531236548608","1324755798807834624","48639042","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highnoontide",0,FALSE,FALSE,NA,NA
"“There’s a cheetah in my kitchen
And I don’t know what to do.
She flicks her tail and licks her lips
She’s eyeing u… https://t.co/DzAZjllJrh",FALSE,1,NA,2020-11-06 16:48:59,TRUE,NA,"1324755673142431747",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MagogMuffins",1,FALSE,FALSE,NA,NA
"RT @aSuperbusydaddy: @MakichyanA @Greenpeace It's not Naive. Naive and childish are people that can't solve conflicts without thinking with…",FALSE,0,NA,2020-11-06 16:48:53,FALSE,NA,"1324755647301185539",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VinxRapz",1,TRUE,FALSE,NA,NA
"@MartinBrampton @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/ISjcK2B82o",FALSE,0,"MartinBrampton",2020-11-06 16:48:32,TRUE,"1324754972551090184","1324755557509595136","48639042","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highnoontide",0,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: ¿Sabes quién está detrás del sistema de gestión de residuos de envases en España?
Las mismas empresas que se lucran de…",FALSE,0,NA,2020-11-06 16:48:30,FALSE,NA,"1324755550383579139",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mildred12279353",236,TRUE,FALSE,NA,NA
"@highnoontide @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/WMW2S9aWEq",FALSE,0,"highnoontide",2020-11-06 16:48:26,TRUE,"1324751191889252352","1324755531236548608","263768410","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MartinBrampton",0,FALSE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:48:19,FALSE,NA,"1324755501825974273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NitinTomar_n",127,TRUE,FALSE,NA,NA
"RT @greenpeacefr: Notre réaction complète : https://t.co/CTcntSMe2X",FALSE,0,NA,2020-11-06 16:48:13,FALSE,NA,"1324755476920360961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GREUBELINUX",6,TRUE,FALSE,NA,NA
"@WildAidAfrica @Global_Wildlife @ECOWARRIORSS @wildriversguard @Fridays4future @FireDrillFriday @Greenpeace… https://t.co/uC1Suve2WR",FALSE,0,"WildAidAfrica",2020-11-06 16:48:06,TRUE,NA,"1324755449757851648","748778728902172672","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ncd4jp",0,FALSE,FALSE,NA,NA
"Neanche 1 euro a chi fa male al clima! Le aziende fossili non devono accedere al #RecoveryFund! @Rinaldi_euro… https://t.co/uubgLA3J4E",FALSE,42,NA,2020-11-06 16:47:56,TRUE,NA,"1324755408339247105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Greenpeace_ITA",26,FALSE,FALSE,NA,NA
"RT @Muenstertube: #Münster: Solidaritätsaktion für den Dannenröder Forst -  Statement Lara, Aktivistin #DanniBleibt @keinea49  @danni_soli…",FALSE,0,NA,2020-11-06 16:46:56,FALSE,NA,"1324755157192761344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nino_Pandari",4,TRUE,FALSE,NA,NA
"Kudos to you for speaking out! https://t.co/vpjb9lFLq9",FALSE,0,NA,2020-11-06 16:46:48,FALSE,NA,"1324755120039452672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","skypetutor1",0,FALSE,FALSE,NA,NA
"Hoy es #ViernesSinCoche y el planeta lo sabe ❤️🌎
Entra a nuestro sitio de conumos rsponsable.
👉… https://t.co/BBNutn2cCL",FALSE,0,NA,2020-11-06 16:46:44,TRUE,NA,"1324755103996383232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gpvols_nvoleon",0,FALSE,FALSE,NA,NA
"RT @OIenJerez: Aunque el planeta lleva años asistiendo al deshielo del Ártico❄️, la subida del nivel del mar 🌊 o el aumento de fenómenos me…",FALSE,0,NA,2020-11-06 16:46:18,FALSE,NA,"1324754997049991171",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maribelam67",1,TRUE,FALSE,NA,NA
"@highnoontide @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/bkqnNURscz",FALSE,0,"highnoontide",2020-11-06 16:46:12,TRUE,"1324751522542968834","1324754972551090184","263768410","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MartinBrampton",0,FALSE,FALSE,NA,NA
"RT @OIenJerez: 📢 Exigimos justicia ante la emergencia climática.
♻️ Junto a ECOLOGISTAS y Greenpeace España llevamos al Gobierno ante los t…",FALSE,0,NA,2020-11-06 16:46:12,FALSE,NA,"1324754970978246663",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maribelam67",1,TRUE,FALSE,NA,NA
"RT @Greenpeace: .@greenpeaceafrica and @greenpeacejp have placed a 2 page advert in Mauritius’ newspaper @lexpressmaurice.

The advert is c…",FALSE,0,NA,2020-11-06 16:46:00,FALSE,NA,"1324754919581130753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IshSookun",5,TRUE,FALSE,NA,NA
"RT @TutuBen2: Action now! @govmauritius .Mauritius oilspill is one of the major environmental catastrophe of recent days,so many endemic an…",FALSE,0,NA,2020-11-06 16:45:52,FALSE,NA,"1324754889113804804",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anoneaz",10,TRUE,FALSE,NA,NA
"RT @OIenJerez: ¡Atención, atención! Hemos decidido llevar al Gobierno ante los tribunales por inacción contra el cambio climático junto con…",FALSE,0,NA,2020-11-06 16:45:52,FALSE,NA,"1324754886773383169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maribelam67",1,TRUE,FALSE,NA,NA
"@RipaManuela @Mrivan4you @SchweitzerTiere @tierschutz_bund @AE_Germany @VIERPFOTEN @PROVIEH_VgtM @TheHumaneLeague… https://t.co/obNw8Sfyle",FALSE,4,"RipaManuela",2020-11-06 16:45:24,TRUE,"1323994885838540800","1324754768246591489","1064604663960559623","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mingiam10",0,FALSE,FALSE,NA,NA
"RT @albadetoba: 📌Con @urgenda 🇳🇱como antecedente👇
""El pasado 30 de septiembre, la Sala Tercera del Tribunal Supremo admitió a trámite el re…",FALSE,0,NA,2020-11-06 16:45:04,FALSE,NA,"1324754687237738496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DassFigueiras",5,TRUE,FALSE,NA,NA
"¡Atención, atención! Hemos decidido llevar al Gobierno ante los tribunales por inacción contra el cambio climático… https://t.co/9cBTdKgomf",FALSE,1,NA,2020-11-06 16:44:53,TRUE,NA,"1324754640785780737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OIenJerez",1,FALSE,FALSE,NA,NA
"Cartoon Saloon’s New Spot For Greenpeace Spotlights The Impact Of Meat Farming https://t.co/scTT1ciEsv",FALSE,0,NA,2020-11-06 16:44:26,FALSE,NA,"1324754525702574080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VeroniqueDumon",0,FALSE,FALSE,NA,NA
"RT @LittleNinjaUK: @LTDAForum @underdogfilms1 @JasonMoritz4 @one_lewisham @visitcamberwell @ediz1975 @KingsHeathLTN @oneoval_ @OneLevenshul…",FALSE,0,NA,2020-11-06 16:44:00,FALSE,NA,"1324754418005364739",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","youareverysilly",7,TRUE,FALSE,NA,NA
"Ecologistas, Greenpeace y Oxfam Intermón piden a los ciudadanos que presionen en el litigio climático contra el Gob… https://t.co/K9bPCqVwe9",FALSE,0,NA,2020-11-06 16:42:57,TRUE,NA,"1324754154988969989",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OIenHuelva",0,FALSE,FALSE,NA,NA
"RT @Muenstertube: #Münster: Solidaritätsaktion für den Dannenröder Forst -  Statement Lara, Aktivistin #DanniBleibt @keinea49  @danni_soli…",FALSE,0,NA,2020-11-06 16:42:23,FALSE,NA,"1324754012248412160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","freundeskreisv",4,TRUE,FALSE,NA,NA
"Hemos decidido llevar al Gobierno ante los tribunales por inacción contra el #cambioclimático junto con… https://t.co/4mrqDX3kZk",FALSE,0,NA,2020-11-06 16:42:00,TRUE,NA,"1324753913074098180",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OIenAlicante",0,FALSE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:41:20,FALSE,NA,"1324753746488905728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lukozuki",127,TRUE,FALSE,NA,NA
"@greenpeace_esp Necesito más información",FALSE,0,"greenpeace_esp",2020-11-06 16:40:42,FALSE,"1321071454276997120","1324753588393037825","11162772","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielawwaves",0,FALSE,FALSE,NA,NA
"Greenpeace, Ecologistas en Acción y Oxfam Intermón lanzan un llamamiento a la ciudadanía para que se sume al litigi… https://t.co/tUkRkJoFrR",FALSE,0,NA,2020-11-06 16:40:35,TRUE,NA,"1324753555929079814",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OIenHuelva",0,FALSE,FALSE,NA,NA
"@Greenpeace Hagamos un Planeta Tierra más limpio y ecológico entre tod@s.Devolvamosle su belleza Natural.Un Planeta… https://t.co/D7FkJV2M8Z",FALSE,0,"Greenpeace",2020-11-06 16:40:23,TRUE,"1324730208361000961","1324753506226573313","3459051","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilioSeplveda7",0,FALSE,FALSE,NA,NA
"Excellent article : très instructif ! Mutation du virus COVID-19 provenant d’élevages de visons au Danemark : stop… https://t.co/nPDBFKX3oC",FALSE,0,NA,2020-11-06 16:39:43,TRUE,NA,"1324753340329349125",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Malarce07",0,FALSE,FALSE,NA,NA
"RT @greenpeacefr: Notre réaction complète : https://t.co/CTcntSMe2X",FALSE,0,NA,2020-11-06 16:39:36,FALSE,NA,"1324753311237636098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antigone50",6,TRUE,FALSE,NA,NA
"Diferentes #ONG lanzan un llamamiento a la ciudadanía para que se sume al litigio #climático 🌍
@greenpeace_esp… https://t.co/0YqWY99UUI",FALSE,0,NA,2020-11-06 16:39:27,TRUE,NA,"1324753272532590594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElGuadarramista",0,FALSE,FALSE,NA,NA
"@highnoontide @MartinBrampton @muddyboy50 @manifesto2000 @WEschenbach @bazakel @JaggerMickOZ @THommerich… https://t.co/dAB0sXznlR",FALSE,1,"highnoontide",2020-11-06 16:38:46,TRUE,"1324751522542968834","1324753098783494154","263768410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","markp1950",0,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: ¿Sabes quién está detrás del sistema de gestión de residuos de envases en España?
Las mismas empresas que se lucran de…",FALSE,0,NA,2020-11-06 16:38:27,FALSE,NA,"1324753018752061441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielawwaves",236,TRUE,FALSE,NA,NA
"RT @Siyad_Ahmed95: 🚨WE DESERVE ANSWERS!🚨
Mauritian media had reported death of 50 whales and dolphins due to the oil spill but nothing was…",FALSE,0,NA,2020-11-06 16:38:20,FALSE,NA,"1324752989425381376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EcosystemPundit",12,TRUE,FALSE,NA,NA
"RT @GreenpeaceTours: Sirène sur la Loire - Episode 4
A demain pour le dernier épisode ! #ProcesDuNucleaire
Et bon courage à tous pour ce re…",FALSE,0,NA,2020-11-06 16:37:12,FALSE,NA,"1324752707698216961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","luigi_sour",3,TRUE,FALSE,NA,NA
"RT @Greenpeaceafric: The #MauritiusOilSpill saga gets murkier by the day. So not only was oil spilt into the ocean, the oil was laced with…",FALSE,0,NA,2020-11-06 16:37:03,FALSE,NA,"1324752666505973761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danbear5",55,TRUE,FALSE,NA,NA
"RT @victorhenu: WE DESERVE ANSWERS!
The worst ecological disaster in the history of Mauritius should never have happened. Call on @GovMauri…",FALSE,0,NA,2020-11-06 16:36:56,FALSE,NA,"1324752640908156932",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anoneaz",12,TRUE,FALSE,NA,NA
"When #BidenHarris2020 take over, #ClimateAction better be high on their list. That and trying to recreate the UNITE… https://t.co/qIudvBNa3S",FALSE,0,NA,2020-11-06 16:36:46,TRUE,NA,"1324752595391578112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ideas2liveby",0,FALSE,FALSE,NA,NA
"RT @FireDrillFriday: TODAY✨ Don't miss our Fire Drill Friday: Election Recap as we heal our hearts and souls, and find the way forward in t…",FALSE,0,NA,2020-11-06 16:36:27,FALSE,NA,"1324752519118073857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SDinPraxis",9,TRUE,FALSE,NA,NA
"RT @GreenpeaceCA: .@cafreeland a new poll shows 67% of Canadians want the economic recovery from #COVID19 to be financed by taxing those wh…",FALSE,0,NA,2020-11-06 16:36:11,FALSE,NA,"1324752448896921600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canrugger",3,TRUE,FALSE,NA,NA
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 16:35:40,FALSE,NA,"1324752319024648192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yusufbaluch",12,TRUE,FALSE,NA,NA
"RT @HackathonLovers: Alguna idea de cómo introducir #energiasrenovables en el tejido urbano? Te buscamos para participar en el #Renovathon…",FALSE,0,NA,2020-11-06 16:35:13,FALSE,NA,"1324752206084517889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_raneh_",11,TRUE,FALSE,NA,NA
"#COVIDー19 https://t.co/Hb5F9rApDx",FALSE,0,NA,2020-11-06 16:35:06,FALSE,NA,"1324752178804903938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Greenpeace_Gre",0,FALSE,FALSE,NA,NA
".@cafreeland a new poll shows 67% of Canadians want the economic recovery from #COVID19 to be financed by taxing th… https://t.co/nYSY6VN5OW",FALSE,12,NA,2020-11-06 16:35:05,TRUE,NA,"1324752173096456192",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GreenpeaceCA",3,FALSE,FALSE,NA,NA
"RT @Greenpeace: .@greenpeaceafrica and @greenpeacejp have placed a 2 page advert in Mauritius’ newspaper @lexpressmaurice.

The advert is c…",FALSE,0,NA,2020-11-06 16:34:38,FALSE,NA,"1324752062119378945",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lsldigital",5,TRUE,FALSE,NA,NA
"RT @FireDrillFriday: TODAY✨ Don't miss our Fire Drill Friday: Election Recap as we heal our hearts and souls, and find the way forward in t…",FALSE,0,NA,2020-11-06 16:34:26,FALSE,NA,"1324752008151207938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrimeXvii",9,TRUE,FALSE,NA,NA
"@Shaharudinali @bernamadotcom @tzafrul_aziz @MOFmalaysia The commercial broadband players, of course ?

Who else is… https://t.co/xya9hZhTMo",FALSE,0,"Shaharudinali",2020-11-06 16:34:00,TRUE,"1324751122850967554","1324751902232334341","40632208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alphaque",0,FALSE,FALSE,NA,NA
"RT @InsoumiStBrieuc: Animation comma ça 👍
Regardez « Plus Jamais Ça, à La Chapelle Darblay ! » sur #Vimeo https://t.co/lDwH0urLDE 

#PlusJa…",FALSE,0,NA,2020-11-06 16:33:58,FALSE,NA,"1324751891306319873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BreizhInsoumise",3,TRUE,FALSE,NA,NA
